instance,probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_i+_variables, ratio_i+_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts,time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
neos-3610173-itata.mps.gz,1, 844, 747, 2130, 0, 0, 0, 0.0936674, 0.178085, 0.497229, 134.916, 77, 0, 767, 0, 0, 0.0912322, 0, 0.908768, 0, 0, 77, 0.0912322, 0, 0, 2, 2, 0, 0, -1.04765, -1.69658, 80, 0, -512, -512, 0.852744, 1, 3.30846, 1, 8.27273, 7, 0.460041, 12, -3.27845, -2.35721, -31.8052, -0.489062, 1.93332, 0.515151, 0.000696844, 27.313, 0, 0, 0, 0, 0, 0, 1.99866, 2, 0.018294, 0, 1.94654, 2, 0.115558, 0, 0.00133869, 27.313, 0.00130378, 177.33, 8.60289e-06, 66957.6, 0.00133869, 27.313, 0.00130378, 0.0360844, 0.00130378, 0.0360844, 0.00130378, 0.0360844, 2.85141, 3, 0.976762, 1, 2.5237, 2, 0.857707, 0, -3.27711, -2.3473, -2.90047, -3.54959, 0.589252, 1.95346, 0.584798, 0.608113, 0.00118483, 0.034401, 0.00118483, 0.034401, 0.00118483, 0.034401, 0, 290, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 10.88
neos-3627168-kasai.mps.gz,1, 1462, 1655, 5158, 0, 0, 0, 0.0615498, 0.146527, 0.480444, 945808, 535, 0, 927, 0, 0, 0.365937, 0, 0.634063, 0, 0, 535, 0.365937, 0, 0, 2, 2, 0, 0, 1747.18, 1.25515, -674.092, -0.419881, -512, -512, 0.881571, 0, 13.0561, 1, 2.7271, 3, 0.777972, 2, -4639.42, -3.5567, -14351.8, -3.92575, 0.5, 0, 0.00755335, 11.6131, 0, 0, 0, 0, 0, 0, 2.23505, 2, 5.09618, 2, 3.99029, 3, 0.25382, 2, -0.00106344, -32164.6, -0.0018986, -530.914, 0.000441856, 3.22453, 0.0196187, 27.4896, 0.00323625, 0.0567959, 0.00323625, 0.0567959, 0.00323625, 0.0567959, 3.11662, 2, 5.17409, 1, 3.52804, 3, 0.462961, 3, -4639.42, -3.55659, -5251.87, -6.62177, 0.0520267, 2.92199, 0.45516, 1.31609, 0.00205198, 0.0452523, 0.00205198, 0.0452523, 0.00205198, 0.0452523, 0.00947087, 4130, 0, 59, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0, 22.19
neos-3636886-kereu.mps.gz,1, 13198, 13198, 77547, 0, 0, 0, 0.000993627, 0.0315218, 1, 47.9656, 6021, 6056, 1121, 0, 0, 0.456205, 0.458857, 0.0849371, 0, 0, 12077, 0.915063, 0, 0, 17.2829, 3, 24.1956, 3, 27.6851, 2.45718, 0.0902256, 4.60072, 0, 0, 5.02553, 2, 14.0539, 1, 5.49201, 4, 0.636227, 7, -458487, -1.08676, -501044, -1.02722, 0.164471, 1.14524, 0.522244, 1.73851, 8.28103e+07, 9.09918e+09, 8.28103e+07, 9.09918e+09, 8.28103e+07, 9.09918e+09, 0.850129, 0, 16.1948, 1, 10.0089, 11, 0.286346, 9, -0.173199, -264.418, -2.03915, -0.417007, 0.0112936, 0.176471, 0.0113306, 42.3239, 0.0276539, 0.163979, 0.0276539, 0.163979, 0.0276539, 0.163979, 5.87566, 2, 13.2737, 0, 5.87566, 9, 0.624302, 7, -458487, -1.08676, -458487, -1.11622, 0.151191, 1.22427, 0.661078, 1.29435, 7.57766e+07, 8.70421e+09, 7.57766e+07, 8.70421e+09, 7.57766e+07, 8.70421e+09, 2.23544e-05, 0, 0, 1, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.07, 0.01, 0, 0.02, 3.41
neos-3631363-vilnia.mps.gz,1, 15755, 15960, 112497, 0, 0, 0, 0.0289735, 0.0831376, 0.475755, 38.4719, 755, 0, 15000, 0, 0, 0.0479213, 0, 0.952079, 0, 0, 755, 0.0479213, 0, 0, 2, 2, 0, 0, 0.978642, 0.14773, -512, -512, 0.713946, 0.632982, 0.946554, 1, 0.548203, 0, 20.0093, 2, 2.39751, 82, 0.891667, 0.609095, 18.849, 2.48911, 1, 0, 0.000496572, 59.7773, 0.229007, 0.652732, 0.133046, 0.360193, 0.172794, 0.477427, 6.10213, 5, 2.00637, 9, 6.49267, 6, 0.442584, 8, 5.20285, 0.58673, 5.53584, 0.518874, 1, 0, 0.276104, 3.03089, 0, 0, 0, 0, 0, 0, 7.04868, 6, 1.73138, 8, 7.1404, 6, 1.57504, 9, 6.09452, 0.480956, 6.17382, 1.78486, 1, 0, 0.212344, 3.04406, 0.0109743, 0.15103, 0.00637575, 0.0838146, 0.00828053, 0.110839, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,7.51, 0.01, 0.02, 0.02, 16.54
neos-3322547-alsek.mps.gz,1, 1.001e+06, 2000, 2.001e+06, 0, 0, 0, 0.000231387, 0.00897193, 0.5, 398.427, 1.001e+06, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1.001e+06, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, -512, -512, 1000.5, 1001, 0.00049975, 1, 1.999, 2, 0.0158035, 0, 30307, 0.967004, 60.5534, 0.399517, 1, 0, 0.195742, 1, 0.000999001, 0.0315912, 0.000999001, 0.0315912, 0.000999001, 0.0315912, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 1000.5, 1001, 0.00049975, 1, 1.999, 2, 0.0158035, 0, 30307, 0.967004, 60.5534, 0.399517, 1, 0, 0.195742, 1, 0.000999001, 0.0315912, 0.000999001, 0.0315912, 0.000999001, 0.0315912, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,23.34, 0.38, 0.01, 0.41, 2.68
neos-3661949-lesse.mps.gz,1, 4775, 1140, 15180, 0, 0, 0, 148.454, 1514.9, 34197, 6.88901e+08, 560, 4080, 135, 0, 0, 0.117277, 0.85445, 0.0282723, 0, 0, 4640, 0.971728, 0, 0, 134056, 60901, 2.46595, 149999, 0.155556, 2.32993, 998.551, 3.80559, -512, -512, 13.1974, 6, 1.03135, 30, 3.24246, 3, 0.413531, 3, -28723.4, -2.97902, -7057.05, -6.26032, 0.225922, 1.85042, 0.183572, 2.06514, 74116, 338959, 36645.8, 170840, 51798.6, 239069, 0.118421, 0, 2.72845, 1, 1, 1, 0, 0, 0.118421, 2.72845, 1, 0, 0.000148933, 0.368649, 0, 0, 0, 0, 0, 0, 0, 0, 13.3158, 6, 1.03403, 30, 3.17906, 3, 0.431899, 3, -28723.3, -2.97904, -6857.5, -6.35306, 0.215501, 1.90731, 0.183246, 2.06648, 72020.6, 334359, 35609.8, 168517, 50334.1, 235821, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.06, 0, 0, 0.01, 0.03
neos-3660371-kurow.mps.gz,1, 4722, 4758, 12912, 0, 0, 0, 0.129989, 0.194532, 0.5, 286.534, 144, 0, 4578, 0, 0, 0.0304956, 0, 0.969504, 0, 0, 144, 0.0304956, 0, 0, 2, 2, 0, 0, 3.5, 0.428571, 0.0121581, 9.01388, -0.891775, -0.392454, 0.558638, 0, 2.68756, 2, 18.4583, 19, 0.0976412, 0, -0.197982, -7.45587, -6.54167, -0.23342, 0.882178, 0.305934, 0.000574202, 50.4857, 14.8833, 51.7698, 1.19257, 4.15181, 4.21217, 14.6547, 2.15511, 2, 0.503019, 2, 2.23984, 1, 1.88623, 1, 0.641866, 1.45146, 0.667104, 4.02735, -0.140244, -6.97529, 0.000297229, 68.971, 50.3965, 126.978, 50.3965, 126.978, 50.3965, 126.978, 2.71375, 3, 0.522773, 1, 2.73443, 1, 1.83514, 1, 0.443884, 3.75557, 0.447268, 6.55875, 0.157349, 6.08029, 0.000512643, 52.8967, 49.3135, 125.502, 48.896, 125.315, 48.9881, 125.305, 1, 1012, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.04, 0, 0, 0.01, 12.99
neos-3665875-lesum.mps.gz,1, 3128, 3184, 10640, 0, 0, 0, 0.119831, 0.176442, 0.5, 248.325, 320, 0, 2808, 0, 0, 0.102302, 0, 0.897698, 0, 0, 320, 0.102302, 0, 0, 2, 2, 0, 0, 4, 0.5, -512, -512, -0.765152, -0.660553, 2.26382, 2, 1.22109, 0, 22.525, 23, 0.092053, 0, -1.26382, -2.54989, -12.575, -0.147587, 0.914318, 0.268975, 0.000942211, 42.0463, 9.46844, 43.922, 0.698711, 3.22184, 2.57166, 11.8919, 1.07789, 1, 1.76993, 0, 1.22222, 1, 0.514259, 2, 1.07789, 1.76993, 1.22222, 0.514259, -0.833333, -0.565685, 0, 0, 120.766, 73.1737, 120.766, 73.1737, 120.766, 73.1737, 3.34171, 3, 0.970432, 0, 3.40153, 1, 1.91588, 12, -0.18593, -19.9868, -0.189258, -22.5347, 0.354623, 2.48595, 0.000628141, 56.4181, 109.38, 78.3681, 108.482, 78.3046, 108.674, 78.1283, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.19, 0, 0, 0.01, 8.64
neos-3656078-kumeu.mps.gz,1, 14870, 17656, 59292, 0, 0, 0, 5.44367, 75.1674, 1499, -18774.7, 9755, 4455, 660, 0, 0, 0.656019, 0.299597, 0.0443847, 0, 0, 14210, 0.955615, 0, 0, 63.33, 2, 4.60984, 1, 7186.43, 5.83272, 3.9356, 17.5008, 0.0330342, 147.189, 3.18249, 2, 1.78265, 2, 3.95426, 4, 0.446964, 2, 3871.39, 1.57396, 4810.23, 1.89924, 259.832, 8.87541, 0.592453, 0.821328, 0, 0, 0, 0, 0, 0, 0.175691, 0, 2.66305, 1, 4.7, 5, 0.167409, 2, 0.00113276, 281.4, 0.030303, 93.1912, 0.244935, 1.76319, 0.000226552, 66.4304, 0.106515, 2.72269, 0.106515, 2.72269, 0.106515, 2.72269, 3.35818, 2, 1.67975, 2, 3.98736, 4, 0.436995, 2, 3871.39, 1.57398, 4596.73, 1.95476, 246.619, 9.11279, 0.64692, 0.774255, 0.00472764, 0.574026, 0.00472764, 0.574026, 0.00472764, 0.574026, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,1.15, 0.02, 0.01, 0.02, 12.32
neos-3696678-lyvia.mps.gz,1, 7683, 9004, 30452, 0, 0, 0, 0.167288, 1.21472, 16, 4.42266, 7516, 167, 0, 0, 0, 0.978264, 0.0217363, 0, 0, 0, 7683, 1, 0, 0, 2.34778, 2, 0.993764, 0, 16.5588, 0.153052, 0.458084, 18.7565, -6.2002, -0.638333, 3.38205, 2, 2.30106, 0, 3.96356, 3, 1.78048, 2, 2.6958, 5.39564, 3.15931, 4.51661, 0.403874, 1.71764, 0.704832, 0.397179, 0.613159, 0.738809, 0.261983, 0.382439, 0.391218, 0.495474, 0, 0, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, 0, 0, -512, -512, -512, -512, -512, -512, 3.38205, 2, 2.30106, 0, 3.96356, 3, 1.78048, 2, 2.6958, 5.39564, 3.15931, 4.51661, 0.403874, 1.71764, 0.704832, 0.397179, 0.613159, 0.738809, 0.261983, 0.382439, 0.391218, 0.495474, 0, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.06, 0.01, 0, 0.01, 0.05
neos-3691541-lonja.mps.gz,1, 10300, 10320, 40568, 0, 0, 0, 0.000167381, 0.00497982, 0.321497, -0.079271, 10200, 0, 100, 0, 0, 0.990291, 0, 0.00970874, 0, 0, 10200, 0.990291, 0, 0, 2, 2, 0, 0, 0.00266825, 62.2475, 0.5, 1, 6, 0, 3.91017, 2, 3.47266, 0, 3.95618, 3, 2.45049, 0, 0.971221, 10.1909, 0.982647, 10.0883, 0.977243, 1.78217, 0.00917217, 14.3147, 0.00345435, 0.00326544, 0.00115145, 0.00108848, 0.00199437, 0.0018853, 0.0208333, 0, 6.85565, 0, 2.15, 2, 0.16608, 1, 0.0179264, 7.98936, 1.85, 0.193012, 24.9573, 0.80995, 0, 0, 0, 0, 0, 0, 0, 0, 3.93101, 2, 3.47125, 0, 3.93864, 3, 2.44985, 0, 0.989147, 10.0036, 0.991068, 9.95436, 1.0471, 2.31679, 0.0489265, 10.0265, 0.00342081, 0.00326716, 0.00114027, 0.00108905, 0.00197501, 0.00188629, 1, 496, 41, 60, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.05, 0.01, 0.01, 0.01, 12.57
neos-3615091-sutlej.mps.gz,1, 205141, 449690, 1.30113e+06, 0, 0, 0, 0.00110735, 0.0106261, 0.293432, -1.50639e+06, 153520, 0, 51621, 0, 0, 0.748363, 0, 0.251637, 0, 0, 153520, 0.748363, 0, 0, 2, 2, 0, 0, 0.000917712, 66.9234, 1.83422, 73.8229, -508.024, -0.983099, 2.33181, 2, 11.1223, 3, 6.83032, 3, 3.23667, 4, 2913.66, 103.381, 8534.69, 9.56903, 0.502109, 1.71733, 0.00167295, 38.7633, 21136.3, 161185, 1614.86, 817.168, 3507.01, 2390.53, 0.561587, 0, 1.48016, 2, 4.8922, 1, 17.9897, 0, -0.1123, -2.8748, -0.978284, -4.54874, -5.02443e-06, -199.021, 2.22375e-05, 212.057, 0, 0, 0, 0, 0, 0, 2.89339, 2, 8.95675, 1, 6.34261, 3, 7.58679, 6, 2913.55, 103.385, 6386.8, 11.0771, 0.334462, 2.22008, 0.276834, 1.86818, 15817.6, 139739, 1208.5, 995.397, 2624.51, 2567.63, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,3.14, 0.4, 0.15, 0.41, 10.81
neos-3699377-maori.mps.gz,1, 17233, 5587, 125895, 0, 0, 0, 0.06675, 0.15532, 0.498601, 135877, 1856, 0, 15377, 0, 0, 0.1077, 0, 0.8923, 0, 0, 1856, 0.1077, 0, 0, 2, 2, 0, 0, 489846, 15.1008, 19565.6, 727.149, -236.905, -0.475755, 0.844818, 1, 0.428587, 1, 2.5431, 2, 0.349777, 2, -9201.22, -3.90746, -27697.8, -2.10379, 1.00704, 0.079746, 0, 0, 0, 0, 0, 0, 0, 0, 21.6887, 6, 1.54849, 35, 7.88028, 8, 0.200854, 4, 1.18445e+06, 30.097, 430352, 30.9975, 0.606583, 0.996033, 0.0922421, 2.555, 6958.32, 6604.05, 860.157, 881.311, 2443.87, 2405.86, 22.5336, 7, 1.4904, 35, 7.30546, 8, 0.307855, 6, 1.17525e+06, 30.3329, 381020, 33.074, 0.624205, 0.955863, 0.243718, 2.23235, 6208.91, 6600.71, 767.518, 874.162, 2180.66, 2395.57, 1, 32, 0, 6, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.15, 0.01, 0.02, 0.02, 8.07
neos-3703351-marne.mps.gz,1, 8827, 4123, 55293, 0, 0, 0, 0.0641841, 0.149047, 0.498601, 317056, 1382, 0, 7445, 0, 0, 0.156565, 0, 0.843435, 0, 0, 1382, 0.156565, 0, 0, 2, 2, 0, 0, 677495, 12.8296, 19337.4, 829.351, -236.905, -0.475755, 0.833374, 1, 0.447149, 1, 2.48625, 2, 0.345074, 2, -9697.64, -3.79941, -28931.5, -2.04806, 1.00752, 0.0823681, 0, 0, 0, 0, 0, 0, 0, 0, 12.5775, 6, 1.49295, 19, 6.96535, 7, 0.236197, 4, 1.60499e+06, 25.8504, 888833, 21.5573, 0.565295, 1.07871, 0.100376, 2.38792, 18765.3, 20112.5, 2582.83, 2992.45, 6951.21, 7728.32, 13.4109, 7, 1.39863, 19, 6.26408, 7, 0.358655, 7, 1.59529e+06, 26.0077, 745143, 23.6199, 0.597211, 1.00271, 0.260033, 2.13337, 15827.3, 19689.6, 2178.45, 2904.08, 5862.89, 7533.68, 1, 1457, 0, 12, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.07, 0, 0.01, 0.01, 11.4
neos-3734794-moppy.mps.gz,1, 4418, 4317, 24894, 0, 0, 0, 0.0807338, 0.434898, 3, 5.89207e+09, 1760, 154, 2504, 0, 0, 0.39837, 0.0348574, 0.566772, 0, 0, 1914, 0.433228, 0, 0, 2.24138, 2, 0.364066, 0, 40.1281, 2.1522, 1.08246e+06, 1.13545, -1, -0, 3.04239, 0, 1.57747, 13, 6.86207, 9, 0.468802, 8, -8.15381e+16, -3.35622, -1.83908e+17, -2.10654, 0.273571, 2.15289, 0.12137, 2.52842, 8.04598, 27.2004, 3.95913, 18.2983, 4.98084, 19.2641, 2.72411, 2, 2.51637, 4, 4.69649, 5, 0.11985, 1, 1.17374, 5.80573, 2.02358, 0.357182, 0.000221783, 0.351354, 0.00165478, 57.2547, 36.7412, 96.6281, 9.23237, 22.2195, 18.293, 45.3121, 5.7665, 2, 1.44665, 15, 5.63468, 5, 0.427943, 7, -8.15381e+16, -3.35622, -7.96741e+16, -3.3987, 0.228137, 2.39917, 0.376669, 2.09325, 24.3096, 76.2539, 6.94786, 20.7775, 12.5258, 36.9862, 0.000593305, 501, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0.04, 0, 0, 0, 13.16
neos-3695882-vesdre.mps.gz,1, 6135, 191504, 598115, 0, 0, 0, 0.00646306, 0.0359952, 0.483442, -145935, 5955, 0, 180, 0, 0, 0.97066, 0, 0.0293399, 0, 0, 5955, 0.97066, 0, 0, 2, 2, 0, 0, 1.96814, 0.111259, 0.186603, 2.08782, -29982, -0.00038581, 3.05999, 3, 2.18289, 0, 98.4047, 104, 0.237759, 1, -936.875, -5.5648, -30128.5, -0.0036979, 0.516633, 0.206597, 0.000170393, 298.572, 0, 0, 0, 0, 0, 0, 0.0632624, 0, 5.5088, 0, 67.3056, 69, 0.116559, 1, 0.000704946, 46.4014, 0.75, 11.0146, 0, 333534, 0, 0, 0.0555556, 0.229061, 0.0015873, 0.00654461, 0.0093906, 0.0387184, 3.12325, 3, 2.13703, 0, 97.4923, 104, 0.24288, 1, -936.875, -5.56481, -29244.5, -0.173903, 0.506013, 0.254098, 0.0443104, 5.65187, 0.00162999, 0.0403402, 4.65712e-05, 0.00115258, 0.000275519, 0.00681875, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,5.16, 0.21, 0.02, 0.18, 7
neos-3634244-kauru.mps.gz,1, 4376, 761450, 2.2925e+06, 0, 0, 0, 0.0357956, 0.064397, 0.365714, 0, 4375, 0, 1, 0, 0, 0.999771, 0, 0.000228519, 0, 0, 4375, 0.999771, 0, 0, 2, 2, 0, 0, 1399.84, 0.592457, 1, 0, -512, -512, 2.01097, 2, 0.522513, 0, 350, 350, 0, 0, 2799.04, 0.59271, 487161, 0.187325, 0.997551, 0.045863, 3.21688e-06, 872.61, 0, 0, 0, 0, 0, 0, 0.999737, 1, 0.0162088, 0, 761250, 761250, 0, 0, -0.999737, -0.0162088, -761250, -0, -0.00144832, -1.32307, 0, 0, 1, 0, 1.31363e-06, 0, 0.00114614, 0, 3.0107, 3, 0.345566, 0, 523.88, 350, 21.9537, 0, 2798.04, 0.592922, 486876, 0.191379, 0.665822, 0.708847, 0.705392, 0.0166629, 0.000228519, 0.0151151, 3.00189e-10, 1.98557e-08, 2.61914e-07, 1.7324e-05, 1, 0, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,7.17, 0.69, 0.58, 0.71, 3.02
neos-3754480-nidda.mps.gz,1, 253, 402, 1488, 0, 0, 0, 0.243737, 0.285226, 0.472147, -1.21692e+06, 50, 0, 203, 0, 0, 0.197628, 0, 0.802372, 0, 0, 50, 0.197628, 0, 0, 2, 2, 0, 0, 3310.94, 1.42147, -512, -512, -5.89984e-10, -5.03985e+11, 0.965174, 1, 3.21447, 1, 7.76, 8, 0.0550365, 1, 3.73266, 1891.63, 30.0106, 2.15923, 1.29757, 0.574387, 0.00349765, 14.1896, 659.797, 457.292, 85.7499, 61.0799, 237.751, 166.785, 2.73632, 2, 0.703592, 5, 5.41872, 5, 3.81253, 4, 0.746269, 1.11056, 1.47783, 4.69113, -1.82393e-14, 6.17002e+08, 0.185475, 1.73381, 16.0617, 51.3252, 2.59577, 2.08661, 5.50589, 5.99977, 3.70149, 3, 0.956226, 5, 5.88142, 5, 3.15056, 7, 4.47893, 1576.37, 7.11672, 4.43791, 0.297516, 2.1985, 1.13158, 0.680453, 143.282, 330.382, 19.0294, 42.8632, 51.4041, 118.656, 1, 11264, 0, 0, -512, 0, 0, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0,0, 0, 0, 0.02, 15.7
